,Date,Favorites,Geolocation,HashTags,Mentions,Retweets,Text,User,target,user_split,user_text,location
324,2019-07-18 00:30:14+00:00,0,,,,0,"The Flash Flood Storm has arrived. A very rough commute home tonight. Everyone be safe. Flooding everywhere. @North Bergen, New Jersey https://www.instagram.com/p/B0CbzgopwrP/?igshid=4eq9q3ujqonp",wmcbridephoto,1,wmcbridephoto,"wmcbridephoto The Flash Flood Storm has arrived. A very rough commute home tonight. Everyone be safe. Flooding everywhere. @North Bergen, New Jersey https://www.instagram.com/p/B0CbzgopwrP/?igshid=4eq9q3ujqonp",WI
325,2019-07-18 00:28:30+00:00,0,,,,0,me when a flood notification comes across the lock screen ,justposa,1,justposa,justposa me when a flood notification comes across the lock screen ,WI
326,2019-07-18 00:26:51+00:00,0,,,,0,"Orange blossoms flood the garden with an airy, barely-there sweet fragrance. The blossoms only last a few weeks on our tree. This year, Los Angeles got several inches of rain, and less hot days, which meant more… https://www.instagram.com/p/B0CbaK1p_A2/?igshid=6i4k8ubc2rp6",becbrigbaker,1,becbrigbaker,"becbrigbaker Orange blossoms flood the garden with an airy, barely-there sweet fragrance. The blossoms only last a few weeks on our tree. This year, Los Angeles got several inches of rain, and less hot days, which meant more… https://www.instagram.com/p/B0CbaK1p_A2/?igshid=6i4k8ubc2rp6",WI
327,2019-07-18 00:26:45+00:00,0,,,,0,Okay this is serious though I got a (very loud) flash flood alarm on my phone and the lightening is so bright I could go blind,MaithaAHS,1,MaithaAHS,MaithaAHS Okay this is serious though I got a (very loud) flash flood alarm on my phone and the lightening is so bright I could go blind,WI
328,2019-07-18 00:26:45+00:00,0,,,,5,"Ugh, I’m that asshole who ordered seamless right before a thunderstorm started (literally just got an emergency alert flash flood warning.) The delivery guy had on a cute yellow poncho omg IM UPSET AT MYSELF ",TheReaLexipants,1,TheReaLexipants,"TheReaLexipants Ugh, I’m that asshole who ordered seamless right before a thunderstorm started (literally just got an emergency alert flash flood warning.) The delivery guy had on a cute yellow poncho omg IM UPSET AT MYSELF ",WI
329,2019-07-18 00:24:20+00:00,0,,,,12,Sitting here getting flash flood warnings wondering if my car windows are closed ,Pee_Ay_Tee,1,Pee Ay Tee,Pee Ay Tee Sitting here getting flash flood warnings wondering if my car windows are closed ,WI
330,2019-07-18 00:23:31+00:00,0,,,,0,good morning we have some floods ,Cxusess,1,Cxusess,Cxusess good morning we have some floods ,WI
331,2019-07-18 00:22:47+00:00,0,,,,17,why does it have to flood when i’m about to go on a date – at Times Square,ughankk,1,ughankk,ughankk why does it have to flood when i’m about to go on a date – at Times Square,WI
332,2019-07-18 00:22:20+00:00,0,,,,0,"Flash Flood Warning continues for Barryville NY, Eldred NY, Pond Eddy NY until 9:30 PM EDT ",NWSBinghamton,1,NWSBinghamton,"NWSBinghamton Flash Flood Warning continues for Barryville NY, Eldred NY, Pond Eddy NY until 9:30 PM EDT ",WI
333,2019-07-18 00:22:04+00:00,0,,,,1,"I’m drinking a beer, chilling on my couch. My phone buzzes: FLASH FLOOD WARNING I put my phone down and take another sip of my beer from my 7th story apartment. “Yeah, maybe for you.”",krankerrrr,1,krankerrrr,"krankerrrr I’m drinking a beer, chilling on my couch. My phone buzzes: FLASH FLOOD WARNING I put my phone down and take another sip of my beer from my 7th story apartment. “Yeah, maybe for you.”",WI
334,2019-07-18 00:21:55+00:00,13,,,,172,Flash flood warning. Sent with Act of God Effect ,topshelftyson,1,topshelftyson,topshelftyson Flash flood warning. Sent with Act of God Effect ,WI
335,2019-07-18 00:21:53+00:00,0,,#NY,,0,Flood Warning #NY,Dhari_alaswad,1,Dhari alaswad,Dhari alaswad Flood Warning #NY,WI
336,2019-07-18 00:21:19+00:00,0,,,,2,flash flood warning 3 stops from home. train stopped. i don’t have a jacket or umbrella. guess i’ll die ,dngyng,1,dngyng,dngyng flash flood warning 3 stops from home. train stopped. i don’t have a jacket or umbrella. guess i’ll die ,WI
337,2019-07-18 00:20:52+00:00,1,,,,2,Tons of advisories bumping into each other ! Flash flood / severe storms,metsFanscotty,1,metsFanscotty,metsFanscotty Tons of advisories bumping into each other ! Flash flood / severe storms,WI
338,2019-07-18 00:20:40+00:00,0,,,,0,NWS: FLASH FLOOD WARNING this area til 10:15 PM EDT. Avoid flooded areas.,ElBaulDeLurodAA,1,ElBaulDeLurodAA,ElBaulDeLurodAA NWS: FLASH FLOOD WARNING this area til 10:15 PM EDT. Avoid flooded areas.,WI
339,2019-07-18 00:20:38+00:00,2,,,,0,"Can the flash flood warning come with some snow, cause I’m tide ",Chellayxo,1,Chellayxo,"Chellayxo Can the flash flood warning come with some snow, cause I’m tide ",WI
340,2019-07-18 00:20:37+00:00,0,,,,2,Flash flood in my area ,Mhz_DJonay,1,Mhz DJonay,Mhz DJonay Flash flood in my area ,WI
341,2019-07-18 00:20:25+00:00,0,,,,0,It’s dead a flash flood everyday,nadjamilano,1,nadjamilano,nadjamilano It’s dead a flash flood everyday,WI
342,2019-07-18 00:19:06+00:00,7,,,@JakeBentley19,101,@JakeBentley19 expecting a flood?? ,parker_white4,1,parker white4,parker white4 @JakeBentley19 expecting a flood?? ,WI
343,2019-07-18 00:07:49+00:00,0,,,,0,"At 8:06 PM EDT, 1 SSW Exeter TWP [Berks Co, PA] FIRE DEPT/RESCUE reports FLASH FLOOD. SHELBOURNE RD FLOODED AFTER CREEK OVERFLOWED ONTO IT. https://mesonet.agron.iastate.edu/lsr/#PHI/201907180006/201907180006",iembot_phi,1,iembot phi,"iembot phi At 8:06 PM EDT, 1 SSW Exeter TWP [Berks Co, PA] FIRE DEPT/RESCUE reports FLASH FLOOD. SHELBOURNE RD FLOODED AFTER CREEK OVERFLOWED ONTO IT. https://mesonet.agron.iastate.edu/lsr/#PHI/201907180006/201907180006",WI
344,2019-07-18 00:07:27+00:00,0,,,,0,"Flash Flood Warning continues for Nogales AZ, Beyerville AZ, Kino Springs AZ until 7:15 PM MST ",NWSTucson,1,NWSTucson,"NWSTucson Flash Flood Warning continues for Nogales AZ, Beyerville AZ, Kino Springs AZ until 7:15 PM MST ",WI
345,2019-07-18 00:06:12+00:00,0,,,,0,Guess we need to flood their DMs ,Smoke_A1,1,Smoke A1,Smoke A1 Guess we need to flood their DMs ,WI
346,2019-07-18 00:05:01+00:00,0,,#USGS08030500,,0,"#USGS08030500 - Sabine Rv nr Ruliff, TX is below NWS flood stage (24ft) http://waterdata.usgs.gov/tx/nwis/uv?site_no=08030500&amp;t=20190717174500",USGS_TexasFlood,1,USGS TexasFlood,"USGS TexasFlood #USGS08030500 - Sabine Rv nr Ruliff, TX is below NWS flood stage (24ft) http://waterdata.usgs.gov/tx/nwis/uv?site_no=08030500&amp;t=20190717174500",WI
347,2019-07-18 00:03:25+00:00,0,,,,0,"I did it. I unfollowed NewsOKThunder. As much as I hate to do so, I get 90% of their stories from Erik Horne and Maddie Lee, and the rest, if they're good, they're linked by my friends. They just flood twitter more than even I do. The SAME tweets, over and over and over and over.",THEchrisHOKE,1,THEchrisHOKE,"THEchrisHOKE I did it. I unfollowed NewsOKThunder. As much as I hate to do so, I get 90% of their stories from Erik Horne and Maddie Lee, and the rest, if they're good, they're linked by my friends. They just flood twitter more than even I do. The SAME tweets, over and over and over and over.",WI
348,2019-07-18 00:02:19+00:00,0,,,,0,Oh my gosh we get it there’s a goddamn flash flood,DesignerDerek,1,DesignerDerek,DesignerDerek Oh my gosh we get it there’s a goddamn flash flood,WI
349,2019-07-18 00:01:43+00:00,0,,,,0,"At 7:45 AM CDT, 8 ENE Tupelo [Lee Co, MS] BROADCAST MEDIA reports FLASH FLOOD. FAST MOVING WATER COVERING COUNTY ROAD 1554 NORTH OF MOOREVILLE. ROAD IMPASSABLE. DELAYED REPORT. https://mesonet.agron.iastate.edu/lsr/#MEG/201907171245/201907171245",weatherjackson_,1,weatherjackson ,"weatherjackson  At 7:45 AM CDT, 8 ENE Tupelo [Lee Co, MS] BROADCAST MEDIA reports FLASH FLOOD. FAST MOVING WATER COVERING COUNTY ROAD 1554 NORTH OF MOOREVILLE. ROAD IMPASSABLE. DELAYED REPORT. https://mesonet.agron.iastate.edu/lsr/#MEG/201907171245/201907171245",WI
350,2019-07-18 00:01:43+00:00,0,,,,0,"At 7:45 AM CDT, 8 ENE Tupelo [Lee Co, MS] BROADCAST MEDIA reports FLASH FLOOD. FAST MOVING WATER COVERING COUNTY ROAD 1554 NORTH OF MOOREVILLE. ROAD IMPASSABLE. DELAYED REPORT. https://mesonet.agron.iastate.edu/lsr/#MEG/201907171245/201907171245",iembot_meg,1,iembot meg,"iembot meg At 7:45 AM CDT, 8 ENE Tupelo [Lee Co, MS] BROADCAST MEDIA reports FLASH FLOOD. FAST MOVING WATER COVERING COUNTY ROAD 1554 NORTH OF MOOREVILLE. ROAD IMPASSABLE. DELAYED REPORT. https://mesonet.agron.iastate.edu/lsr/#MEG/201907171245/201907171245",WI
351,2019-07-18 00:01:29+00:00,2,,,,0,"At 7:53 PM EDT, Douglassville [Berks Co, PA] FIRE DEPT/RESCUE reports FLASH FLOOD. WATER RESCUE ON E BEN FRANKLIN HWY AT OLD SWEDE RD. https://mesonet.agron.iastate.edu/lsr/#PHI/201907172353/201907172353",iembot_phi,1,iembot phi,"iembot phi At 7:53 PM EDT, Douglassville [Berks Co, PA] FIRE DEPT/RESCUE reports FLASH FLOOD. WATER RESCUE ON E BEN FRANKLIN HWY AT OLD SWEDE RD. https://mesonet.agron.iastate.edu/lsr/#PHI/201907172353/201907172353",WI
352,2019-07-18 00:00:33+00:00,0,,,,1,If we get floods again today like we did last week I’m not bending over backwards to get to work like I did previously. HECKKKK NO!!!,kalzbliss13,1,kalzbliss13,kalzbliss13 If we get floods again today like we did last week I’m not bending over backwards to get to work like I did previously. HECKKKK NO!!!,WI
353,2019-12-24 23:29:02+00:00,1,,,,2,It’s an enormous injustice and it hurts my Cardinal and Flood pride that he is not in the HOF,jimistlboy,0,jimistlboy,jimistlboy It’s an enormous injustice and it hurts my Cardinal and Flood pride that he is not in the HOF,WI
354,2019-12-24 23:12:59+00:00,2,,,,7,Im sorry to say some people wont find happiness during the christmas time --i will pray for them but i feel if they would look at the posts found here today Much light and joy would flood their hearts this very moment,EdwardWellence,0,EdwardWellence,EdwardWellence Im sorry to say some people wont find happiness during the christmas time --i will pray for them but i feel if they would look at the posts found here today Much light and joy would flood their hearts this very moment,WI
355,2019-12-24 23:07:44+00:00,0,,,,0,"Floods, fog create Christmas Eve travel havoc ",maya0818,0,maya0818,"maya0818 Floods, fog create Christmas Eve travel havoc ",WI
356,2019-12-24 23:03:37+00:00,0,,,@GreatFloodBeer,2,Drinking a Bar Baby Blonde by @GreatFloodBeer @Great Flood Brewing Company — http://untp.beer/s/c846060949,morganabigail,0,morganabigail,morganabigail Drinking a Bar Baby Blonde by @GreatFloodBeer @Great Flood Brewing Company — http://untp.beer/s/c846060949,WI
357,2019-12-24 22:46:56+00:00,6,,#delightful #ChristmasEve,,12,"Merry Jólabókaflóð, or “Yule Book Flood""! In Iceland, books are exchanged on Christmas Eve, and the tradition is to spend the rest of the evening eating chocolate and reading. #delightful #ChristmasEve",LitVolBangor,0,LitVolBangor,"LitVolBangor Merry Jólabókaflóð, or “Yule Book Flood""! In Iceland, books are exchanged on Christmas Eve, and the tradition is to spend the rest of the evening eating chocolate and reading. #delightful #ChristmasEve",WI
358,2019-12-24 21:38:35+00:00,0,,,,1,Flood the house,thrilllho,0,thrilllho,thrilllho Flood the house,WI
359,2019-12-24 21:26:56+00:00,0,,,,0,THIS TYPE OF BEHAVIOR SHOULD FLOOD EVERYONE’S TIMELINES ..... let’s feed each other more of this!,MileHighBrayan,0,MileHighBrayan,MileHighBrayan THIS TYPE OF BEHAVIOR SHOULD FLOOD EVERYONE’S TIMELINES ..... let’s feed each other more of this!,WI
360,2019-12-24 21:20:39+00:00,0,,,@GreatFloodBeer,3, - Drinking a Hibiscus &amp; Peach Saison by @GreatFloodBeer @Great Flood Brewing Company — http://untp.beer/s/c845970848,morganabigail,0,morganabigail,morganabigail  - Drinking a Hibiscus &amp; Peach Saison by @GreatFloodBeer @Great Flood Brewing Company — http://untp.beer/s/c845970848,WI
361,2019-12-24 21:19:19+00:00,0,,,,0,The higher the density gets the more likely they get away building in flood zones- keeps getting worse.,grenouf,0,grenouf,grenouf The higher the density gets the more likely they get away building in flood zones- keeps getting worse.,WI
362,2019-12-24 20:59:11+00:00,0,,,,0,The bidens love socialism not america so they support the cause of soros and the un they want to flood our borders like they did in europe with illegals to destroy our country they are at war with america they resist donald trump and the usa every step of the way,EdwardWellence,0,EdwardWellence,EdwardWellence The bidens love socialism not america so they support the cause of soros and the un they want to flood our borders like they did in europe with illegals to destroy our country they are at war with america they resist donald trump and the usa every step of the way,WI
363,2019-12-24 20:58:02+00:00,0,,,,0,"At 2:20 AM EST, 1 SE Plantation [Broward Co, FL] TRAINED SPOTTER reports FLOOD. STREET FLOODING WAS REPORTED IN PLANTATION AT THE INTERSECTION OF PETERS RD AND FIG TREE LANE. THE WATER WAS GOING A QUARTER OF THE WAY UP A RESIDENTAL DRIVEWAY. https://mesonet.agron.iastate.edu/lsr/#MFL/201912230720/201912230720",iembot_mfl,0,iembot mfl,"iembot mfl At 2:20 AM EST, 1 SE Plantation [Broward Co, FL] TRAINED SPOTTER reports FLOOD. STREET FLOODING WAS REPORTED IN PLANTATION AT THE INTERSECTION OF PETERS RD AND FIG TREE LANE. THE WATER WAS GOING A QUARTER OF THE WAY UP A RESIDENTAL DRIVEWAY. https://mesonet.agron.iastate.edu/lsr/#MFL/201912230720/201912230720",WI
364,2019-12-24 20:58:01+00:00,0,,,,0,"At 2:59 AM EST, 2 NW Hallandale [Broward Co, FL] LAW ENFORCEMENT reports FLASH FLOOD. LAW ENFORCEMENT REPORTED THAT AREAS EAST OF I 95 ON HOLLYWOOD BLVD COMPLETELY FLOODED, NUMEROUS CARS STRANDED AND THE FIRE DEPARTMENT IS CURRENTLY CONDUCTING RESCUES... https://mesonet.agron.iastate.edu/lsr/#MFL/201912230759/201912230759",iembot_mfl,0,iembot mfl,"iembot mfl At 2:59 AM EST, 2 NW Hallandale [Broward Co, FL] LAW ENFORCEMENT reports FLASH FLOOD. LAW ENFORCEMENT REPORTED THAT AREAS EAST OF I 95 ON HOLLYWOOD BLVD COMPLETELY FLOODED, NUMEROUS CARS STRANDED AND THE FIRE DEPARTMENT IS CURRENTLY CONDUCTING RESCUES... https://mesonet.agron.iastate.edu/lsr/#MFL/201912230759/201912230759",WI
365,2019-12-24 20:58:00+00:00,0,,,,0,"At 3:01 AM EST, 1 NNE Miami [Miami-Dade Co, FL] TRAINED SPOTTER reports FLOOD. CARS STRANDED ALONG NE 11TH STREET AND BISCAYNE BLVD IN MIAMI. https://mesonet.agron.iastate.edu/lsr/#MFL/201912230801/201912230801",iembot_mfl,0,iembot mfl,"iembot mfl At 3:01 AM EST, 1 NNE Miami [Miami-Dade Co, FL] TRAINED SPOTTER reports FLOOD. CARS STRANDED ALONG NE 11TH STREET AND BISCAYNE BLVD IN MIAMI. https://mesonet.agron.iastate.edu/lsr/#MFL/201912230801/201912230801",WI
366,2019-12-24 20:57:57+00:00,0,,,,0,"At 3:48 AM EST, Fort Lauderdale [Broward Co, FL] PUBLIC reports FLOOD. A MEMBER OF THE GENERAL PUBLIC REPORTED THAT TWO CARS WERE STRANDED DUE TO FLOODING AT THE INTERSECTION OF ANDREWS BLVD AND BROWARD BLVD IN FT LAUDERDALE. https://mesonet.agron.iastate.edu/lsr/#MFL/201912230848/201912230848",iembot_mfl,0,iembot mfl,"iembot mfl At 3:48 AM EST, Fort Lauderdale [Broward Co, FL] PUBLIC reports FLOOD. A MEMBER OF THE GENERAL PUBLIC REPORTED THAT TWO CARS WERE STRANDED DUE TO FLOODING AT THE INTERSECTION OF ANDREWS BLVD AND BROWARD BLVD IN FT LAUDERDALE. https://mesonet.agron.iastate.edu/lsr/#MFL/201912230848/201912230848",WI
367,2019-12-24 20:23:16+00:00,1,,,,1,En la autobiografía de Bowie Kuhn se reproduce la carta original de Flood...y Kuhn explica la posición de MLB en ese conflicto...Esos argumentos hoy en día no tienen sentido ya que MLB genera más dinero que nunca y la agencia libre era vista con la destrucción de MLB,arturomarcano,0,arturomarcano,arturomarcano En la autobiografía de Bowie Kuhn se reproduce la carta original de Flood...y Kuhn explica la posición de MLB en ese conflicto...Esos argumentos hoy en día no tienen sentido ya que MLB genera más dinero que nunca y la agencia libre era vista con la destrucción de MLB,WI
368,2019-12-24 20:15:08+00:00,0,,,@officialsboras,1,@officialsboras should be kicking points to the heirs of Curt Flood &amp; Marvin Miller.,dadofccx3,0,dadofccx3,dadofccx3 @officialsboras should be kicking points to the heirs of Curt Flood &amp; Marvin Miller.,WI
369,2019-12-24 20:10:41+00:00,0,,,,0,"Flood or no flood, horse racing is non-stop still working !!! – at Gulfstream Park Racing and Casino",Gsanchez0714ya1,0,Gsanchez0714ya1,"Gsanchez0714ya1 Flood or no flood, horse racing is non-stop still working !!! – at Gulfstream Park Racing and Casino",WI
370,2019-12-24 20:05:19+00:00,2,,,,4,"Today marks the start of Jólabókaflóðið, the Icelandic Christmas Book Flood. Icelanders at home and abroad will start celebrating the holidays by getting cozy and reading. Gleðileg jól from the Icelandic Canadian Club of Toronto, and Happy New Year!",ICCTtweets,0,ICCTtweets,"ICCTtweets Today marks the start of Jólabókaflóðið, the Icelandic Christmas Book Flood. Icelanders at home and abroad will start celebrating the holidays by getting cozy and reading. Gleðileg jól from the Icelandic Canadian Club of Toronto, and Happy New Year!",WI
371,2019-12-24 20:00:18+00:00,2,,,,9,"Curt Flood perdió su caso, Marvin Miller se lo advirtió incluso, pero la decisión de la Corte Suprema fue tan crítica de MLB que luego dejó el camino preparado para los cambios que vinieron al poco tiempo. Por otro lado, Kuhn/MLB ganaron ese caso para luego perder el control.",arturomarcano,0,arturomarcano,"arturomarcano Curt Flood perdió su caso, Marvin Miller se lo advirtió incluso, pero la decisión de la Corte Suprema fue tan crítica de MLB que luego dejó el camino preparado para los cambios que vinieron al poco tiempo. Por otro lado, Kuhn/MLB ganaron ese caso para luego perder el control.",WI
372,2019-12-24 19:52:37+00:00,2,,,@endorfinasradio,4,El podcast más popular de @endorfinasradio es Flood versus Kuhn con esta historia ,arturomarcano,0,arturomarcano,arturomarcano El podcast más popular de @endorfinasradio es Flood versus Kuhn con esta historia ,WI
373,2019-12-24 19:48:51+00:00,1,,,,0,"At 4:55 PM EST, 3 SSE Gloverville [Aiken Co, SC] EMERGENCY MNGR reports FLASH FLOOD. DIRECTOR OF AIKEN COUNTY EMERGENCY MANAGEMENT CONFIRMED THAT GLENWOOD DRIVE WHICH IS DOWNSTREAM OF THE BREACHED DAM WAS FLOODED. https://mesonet.agron.iastate.edu/lsr/#CAE/201912232155/201912232155",Midlands_Wx,0,Midlands Wx,"Midlands Wx At 4:55 PM EST, 3 SSE Gloverville [Aiken Co, SC] EMERGENCY MNGR reports FLASH FLOOD. DIRECTOR OF AIKEN COUNTY EMERGENCY MANAGEMENT CONFIRMED THAT GLENWOOD DRIVE WHICH IS DOWNSTREAM OF THE BREACHED DAM WAS FLOODED. https://mesonet.agron.iastate.edu/lsr/#CAE/201912232155/201912232155",WI
374,2019-12-24 19:48:51+00:00,2,,,,0,"At 4:55 PM EST, 3 SSE Gloverville [Aiken Co, SC] EMERGENCY MNGR reports FLASH FLOOD. DIRECTOR OF AIKEN COUNTY EMERGENCY MANAGEMENT CONFIRMED THAT GLENWOOD DRIVE WHICH IS DOWNSTREAM OF THE BREACHED DAM WAS FLOODED. https://mesonet.agron.iastate.edu/lsr/#CAE/201912232155/201912232155",iembot_cae,0,iembot cae,"iembot cae At 4:55 PM EST, 3 SSE Gloverville [Aiken Co, SC] EMERGENCY MNGR reports FLASH FLOOD. DIRECTOR OF AIKEN COUNTY EMERGENCY MANAGEMENT CONFIRMED THAT GLENWOOD DRIVE WHICH IS DOWNSTREAM OF THE BREACHED DAM WAS FLOODED. https://mesonet.agron.iastate.edu/lsr/#CAE/201912232155/201912232155",WI
375,2019-12-24 19:41:00+00:00,0,,,,4,love christmas eve because the ace attorney fanbase bands together and we all flood the tl,GlRLPANIC,0,GlRLPANIC,GlRLPANIC love christmas eve because the ace attorney fanbase bands together and we all flood the tl,WI
376,2019-12-24 19:18:37+00:00,0,,,,0,"I’ll give 2 helmets to Rough Creek Lodge only because the weather is unpredictable. Will it be hot, cold, or flood? LOL ",dpasamonte,0,dpasamonte,"dpasamonte I’ll give 2 helmets to Rough Creek Lodge only because the weather is unpredictable. Will it be hot, cold, or flood? LOL ",WI
377,2019-12-24 19:13:19+00:00,0,,,,2,Fitfam lifestyle That avi is rivaling the first flood. ,wolleey,0,wolleey,wolleey Fitfam lifestyle That avi is rivaling the first flood. ,WI
378,2019-12-24 19:04:33+00:00,0,,,,0,"that’s my man, flood my wrist with all types of bands.",shaymari_,0,shaymari ,"shaymari  that’s my man, flood my wrist with all types of bands.",WI
379,2019-12-24 18:56:44+00:00,0,,,,0,Ham.some flood,Kerry14051089,0,Kerry14051089,Kerry14051089 Ham.some flood,WI
380,2019-12-24 18:55:15+00:00,0,,#SOCIALISM #DEMS #Biden2020,,2,#SOCIALISM FOR AMERICA? NEVER. #DEMS and #Biden2020 END-GAME: Flood US with illegals Increase DEM PARTY seats in Congress via Census Immigrants vote DEM PARTY GAME OVER USA. of NEW NATIONAL SOCIALIST of USA = Fourth Reich. [GS] Plan: https://youtu.be/jNJ5mK26mZ0,RobGranadino,0,RobGranadino,RobGranadino #SOCIALISM FOR AMERICA? NEVER. #DEMS and #Biden2020 END-GAME: Flood US with illegals Increase DEM PARTY seats in Congress via Census Immigrants vote DEM PARTY GAME OVER USA. of NEW NATIONAL SOCIALIST of USA = Fourth Reich. [GS] Plan: https://youtu.be/jNJ5mK26mZ0,WI
381,2019-12-24 18:24:52+00:00,0,,,,1,So turns out the thing I was looking for was a book that my mom reminded me drowned in The Great Flood of 2016. So you're not wrong Bowds!,petrichoralist,0,petrichoralist,petrichoralist So turns out the thing I was looking for was a book that my mom reminded me drowned in The Great Flood of 2016. So you're not wrong Bowds!,WI
382,2019-12-24 18:13:32+00:00,0,,,,0,Being a Cowboys fan is so exhausting. You have to deal with idiot fans who only wait for the end of the 4th. Hoping that the opposing team wins so that way they can open their flood gates of hate.,richardmtz1215,0,richardmtz1215,richardmtz1215 Being a Cowboys fan is so exhausting. You have to deal with idiot fans who only wait for the end of the 4th. Hoping that the opposing team wins so that way they can open their flood gates of hate.,WI
383,2019-12-24 18:06:04+00:00,0,,,,0,Should be why Curt Flood Should be in the Hall of Fame,joeysox1952,0,joeysox1952,joeysox1952 Should be why Curt Flood Should be in the Hall of Fame,WI
384,2019-12-24 18:05:01+00:00,0,,,,0,https://theundefeated.com/features/cause-for-curt-flood-enshrinement-into-baseball-hall-of-fame-continues-fifty-years-since-letter/I. What Curt flood should be in the Hall of Fame,joeysox1952,0,joeysox1952,joeysox1952 https://theundefeated.com/features/cause-for-curt-flood-enshrinement-into-baseball-hall-of-fame-continues-fifty-years-since-letter/I. What Curt flood should be in the Hall of Fame,WI
385,2019-12-24 17:04:28+00:00,0,,,@bb_flood,0,@bb_flood why yo granny did this to this man?,bluntkisses,0,bluntkisses,bluntkisses @bb_flood why yo granny did this to this man?,WI
386,2019-12-24 16:59:26+00:00,0,,,,0,I’ll bring the tequila,bluntkisses,0,bluntkisses,bluntkisses I’ll bring the tequila,WI
387,2019-12-24 16:57:47+00:00,0,,,,0,"& today is Tuesday, I’m gonna pull up on you like Sunday",bluntkisses,0,bluntkisses,"bluntkisses & today is Tuesday, I’m gonna pull up on you like Sunday",WI
388,2019-12-24 16:55:30+00:00,0,,,,0,"Sisters, I miss y’all",bluntkisses,0,bluntkisses,"bluntkisses Sisters, I miss y’all",WI
389,2019-12-24 16:53:30+00:00,0,,#RepublicanPartyMustPerish,,0,This is the Republican Party as well as Trump. #RepublicanPartyMustPerish 'Cutting Social Security Is Murder': Flood of Public Outrage Greets Trump Proposal to Slash Benefits for Hundreds of Thousands ,prouth,0,prouth,prouth This is the Republican Party as well as Trump. #RepublicanPartyMustPerish 'Cutting Social Security Is Murder': Flood of Public Outrage Greets Trump Proposal to Slash Benefits for Hundreds of Thousands ,WI
390,2019-12-24 16:49:25+00:00,0,,,,0,"Then like so many thoughts flood in like, ""but the gown has strings cant I close them"", ""oh my God am I gonna get gowned before the doctor come in, even tho she bout to see ALL of me""",TakeYourPants,0,TakeYourPants,"TakeYourPants Then like so many thoughts flood in like, ""but the gown has strings cant I close them"", ""oh my God am I gonna get gowned before the doctor come in, even tho she bout to see ALL of me""",WI
391,2019-12-24 16:49:07+00:00,0,,,,1,"You know how family is, some haters",bluntkisses,0,bluntkisses,"bluntkisses You know how family is, some haters",WI
392,2019-12-24 16:43:47+00:00,0,,,,0,Yes. There are haves and have nots. Gerrit Cole contract. Or sucks to be a fan of a have not. Curt Flood did what he needed to do. Good for him and the players. Not for the fans,Skip1288,0,Skip1288,Skip1288 Yes. There are haves and have nots. Gerrit Cole contract. Or sucks to be a fan of a have not. Curt Flood did what he needed to do. Good for him and the players. Not for the fans,WI
393,2019-12-24 16:27:46+00:00,0,,#Landslide2020 #GreenEnergy #LiberalTears,@DeanObeidallah @realDonaldTrump @DeanObeidallah,1,"@DeanObeidallah NOT impeached and heading for a #Landslide2020 victory. In fact, @realDonaldTrump new #GreenEnergy plan calls for implementing hydropower via harnessing the impending flood of #LiberalTears ..we would like to thank you in advance @DeanObeidallah for your tears. – at High Energy Theory Group; Physics; Brown University",J_Styborski,0,J Styborski,"J Styborski @DeanObeidallah NOT impeached and heading for a #Landslide2020 victory. In fact, @realDonaldTrump new #GreenEnergy plan calls for implementing hydropower via harnessing the impending flood of #LiberalTears ..we would like to thank you in advance @DeanObeidallah for your tears. – at High Energy Theory Group; Physics; Brown University",WI
394,2019-12-24 16:27:18+00:00,3,,,,8,Let the bandwagon begin drake just opened the flood gates ,Papiwook,0,Papiwook,Papiwook Let the bandwagon begin drake just opened the flood gates ,WI
395,2019-12-24 16:09:17+00:00,0,,,,4,Christmas Eve and this nigga done stole my avi tweeting terrible tweets with it got the bad bitches thinking its me. send the flood mane,devstlaurent,0,devstlaurent,devstlaurent Christmas Eve and this nigga done stole my avi tweeting terrible tweets with it got the bad bitches thinking its me. send the flood mane,WI
396,2019-12-24 16:00:05+00:00,0,,,,0,I’m scared to walk into work tonight hopefully the flood (people) calms down by 4pm.,JayBeEazy,0,JayBeEazy,JayBeEazy I’m scared to walk into work tonight hopefully the flood (people) calms down by 4pm.,WI
397,2019-12-24 15:29:59+00:00,1,,,,1,The lies I know for a fact thick is wetter skinny girls be have a lil drip but them thick ones be having big drip like you get in the river and the damn break and flood the area ,ThatKidF,0,ThatKidF,ThatKidF The lies I know for a fact thick is wetter skinny girls be have a lil drip but them thick ones be having big drip like you get in the river and the damn break and flood the area ,WI
398,2019-12-24 15:28:12+00:00,0,,,,0,Like when I opened the car door the flood Gates of Groupon fuck boi cologne slapped me in the face ,BrieBines,0,BrieBines,BrieBines Like when I opened the car door the flood Gates of Groupon fuck boi cologne slapped me in the face ,WI
399,2019-12-24 15:25:21+00:00,0,,,,1,Curt Flood should be in the HOF. ,SteveVanSky,0,SteveVanSky,SteveVanSky Curt Flood should be in the HOF. ,WI
400,2019-12-24 15:17:00+00:00,0,,,@JimWatsonOttawa,0,.@JimWatsonOttawa the ottawa river is freezing. Might want to start a flood plan now and not 2 weeks into the actual flood. Sorry maybe you’re on your 2 months of holidays and will start planning in April.,Bobrock88,0,Bobrock88,Bobrock88 .@JimWatsonOttawa the ottawa river is freezing. Might want to start a flood plan now and not 2 weeks into the actual flood. Sorry maybe you’re on your 2 months of holidays and will start planning in April.,WI
